stop_id;stop_name
U1557Z11;Řečkovice, nádraží
U16454Z2;Brumovice, železniční stanice
U1331Z11;Lesná, nádraží
U16452Z2;Brumovice, obecní úřad
U15241Z22;Židlochovice, železniční stanice
U16453Z2;Brumovice, škola
U15241Z21;Židlochovice, železniční stanice
U16355Z2;Morkůvky, obecní úřad
U25201Z10;Vojkovice nad Svratkou, žel. st.
U16349Z2;Klobouky u Brna, samota
U15135Z10;Popovice, u tratě
U16346Z2;Klobouky u Brna, ropovod
U11002Z10;Brno-Horní Heršpice
U16351Z2;Klobouky u Brna, Wurmova
U16345Z3;Klobouky u Brna, náměstí
U15537Z11;Zaječí, železniční stanice
U31027Z2;Uherské Hradiště
U31028Z2;Staré Město u Uherského Hradiště
U25501Z11;Rakvice
U31026Z2;Kunovice
U15619Z11;Podivín, železniční stanice
U31028Z1;Staré Město u Uherského Hradiště
U15609Z11;Ladná, železniční stanice
U31027Z1;Uherské Hradiště
U15729Z11;Břeclav, autobusové nádraží
U31026Z1;Kunovice
U15729Z10;Břeclav, autobusové nádraží
U27503Z10;Nezamyslice
U15609Z10;Ladná, železniční stanice
U17514Z30;Ivanovice na Hané, aut. st.
U15619Z10;Podivín, železniční stanice
U17446Z21;Vyškov, železniční stanice
U25501Z10;Rakvice
U17446Z20;Vyškov, železniční stanice
U15537Z10;Zaječí, železniční stanice
U17514Z31;Ivanovice na Hané, aut. st.
U29101Z11;Hrušky zastávka
U27503Z11;Nezamyslice
U19129Z11;Moravská Nová Ves, železniční stanice
U1146Z98;Hlavní nádraží
U19119Z11;Lužice, železniční stanice
U1183Z11;Chrlice, nádraží
U19001Z21;Hodonín, autobusové nádraží
U16149Z11;Sokolnice, železniční stanice
U19001Z20;Hodonín, autobusové nádraží
U16149Z10;Sokolnice, železniční stanice
U19119Z10;Lužice, železniční stanice
U1183Z10;Chrlice, nádraží
U19129Z10;Moravská Nová Ves, železniční stanice
U1146Z99;Hlavní nádraží
U29101Z10;Hrušky zastávka
U13520Z2;Nedvědice, železniční stanice
U1809Z10;Židenice, nádraží
U13506Z11;Doubravník, železniční stanice
U12158Z10;Bílovice nad Svitavou, žel. stanice
U13464Z2;Prudká zastávka
U22101Z1;Babice nad Svitavou
U13463Z2;Borač, žel. st.
U12230Z10;Adamov, železniční stanice
U13462Z2;Štěpánovice
U12231Z10;Adamov, železniční zastávka
U13462Z1;Štěpánovice
U12342Z30;Blansko, aut. st.
U13463Z1;Borač, žel. st.
U22302Z1;Blansko město
U13464Z1;Prudká zastávka
U22301Z1;Dolní Lhota
U13506Z10;Doubravník, železniční stanice
U12439Z50;Rájec-Jestřebí, železniční stanice
U13520Z1;Nedvědice, železniční stanice
U12511Z50;Doubravice, žel.st.
U23601Z2;Věžná
U12676Z50;Skalice nad Svitavou, žel.st.
U13605Z12;Rožná, železniční stanice
U22602Z1;Svitávka
U13701Z12;Bystřice nad Pern., železniční stanice
U13801Z12;Rozsochy, železniční stanice
U22701Z1;Zboněk
U23801Z2;Rovné-Divišov
U22702Z1;Letovice zastávka
U23801Z1;Rovné-Divišov
U12736Z50;Letovice, železniční stanice
U13801Z11;Rozsochy, železniční stanice
U12736Z51;Letovice, železniční stanice
U12676Z51;Skalice nad Svitavou, žel.st.
U13701Z11;Bystřice nad Pern., železniční stanice
U13605Z11;Rožná, železniční stanice
U22302Z2;Blansko město
U23601Z1;Věžná
U12342Z29;Blansko, aut. st.
U25504Z10;Kobylí na Moravě
U12230Z11;Adamov, železniční stanice
U15513Z10;Bořetice, železniční stanice
U1809Z11;Židenice, nádraží
U25503Z10;Velké Pavlovice zastávka
U22702Z2;Letovice zastávka
U25502Z10;Velké Pavlovice
U22701Z2;Zboněk
U15537Z12;Zaječí, železniční stanice
U22602Z2;Svitávka
U15537Z13;Zaječí, železniční stanice
U12511Z51;Doubravice, žel.st.
U25502Z11;Velké Pavlovice
U12439Z51;Rájec-Jestřebí, železniční stanice
U25503Z11;Velké Pavlovice zastávka
U22301Z2;Dolní Lhota
U15513Z11;Bořetice, železniční stanice
U12231Z11;Adamov, železniční zastávka
U25504Z11;Kobylí na Moravě
U22101Z2;Babice nad Svitavou
U19302Z11;Moravský Písek, Kolonie, žel. stanice
U12158Z11;Bílovice nad Svitavou, žel. stanice
U31028Z11;Staré Město u Uherského Hradiště
U26101Z2;Újezd u Brna
U31028Z10;Staré Město u Uherského Hradiště
U26102Z2;Hostěrádky-Rešov
U19302Z10;Moravský Písek, Kolonie, žel. stanice
U26201Z2;Zbýšov
U18009Z23;Znojmo, autobusové nádraží
U16212Z11;Křenovice, hor. žel. st.
U28001Z1;Znojmo-Nový Šaldorf
U18168Z11;Šatov, železniční stanice
U16212Z10;Křenovice, hor. žel. st.
U31033Z1;Unterretzbach
U26201Z1;Zbýšov
U31034Z11;Retz
U26102Z1;Hostěrádky-Rešov
U31034Z10;Retz
U26101Z1;Újezd u Brna
U31033Z2;Unterretzbach
U15140Z11;Modřice, železniční stanice
U18168Z10;Šatov, železniční stanice
U12635Z51;Boskovice, aut.st.
U18009Z22;Znojmo, autobusové nádraží
U12635Z50;Boskovice, aut.st.
U28001Z2;Znojmo-Nový Šaldorf
U12936Z11;Březová nad Svitavou, železniční stanice
U28502Z11;Moravské Budějovice
U28501Z11;Vesce
U12804Z11;Brněnec, Mor.Chrastová, žel.st.
U28401Z11;Blížkovice
U12819Z11;Rozhraní, železniční zastávka
U18339Z11;Grešlové Mýto, železniční stanice
U18259Z11;Šumná, železniční stanice
U12819Z10;Rozhraní, železniční zastávka
U18158Z11;Olbramkostel, železniční stanice
U12804Z10;Brněnec, Mor.Chrastová, žel.st.
U28103Z11;Citonice
U12936Z10;Březová nad Svitavou, železniční stanice
U28002Z11;Znojmo nemocnice
U1286Z10;Královo Pole, nádraží
U28002Z10;Znojmo nemocnice
U13143Z10;Kuřim, železniční stanice
U18259Z10;Šumná, železniční stanice
U13334Z20;Tišnov, železniční stanice
U18339Z10;Grešlové Mýto, železniční stanice
U13334Z21;Tišnov, železniční stanice
U28401Z10;Blížkovice
U1286Z11;Královo Pole, nádraží
U28502Z10;Moravské Budějovice
U13143Z11;Kuřim, železniční stanice
U28103Z10;Citonice
U14507Z52;Náměšť nad Oslavou, autobusové nádraží
U18158Z10;Olbramkostel, železniční stanice
U14507Z51;Náměšť nad Oslavou, autobusové nádraží
U28501Z10;Vesce
U30342Z10;Kostelany nad Moravou
U16333Z11;Slavkov u Brna, žel. st.
U30319Z10;Nedakonice
U16463Z51;Bučovice, železniční stanice
U15709Z1;Mikulov, u parku
U15326Z1;Pohořelice, Vilémov
U15316Z1;Pohořelice, Mariánský dvůr
U15324Z1;Pohořelice, Velký Dvůr
U15427Z3;Pasohlávky, rozcestí Ivaň
U15435Z1;Pasohlávky, Aqualand Moravia
U15714Z51;Mikulov, železniční stanice
U15435Z2;Pasohlávky, Aqualand Moravia
U14012Z1;Kubšice, křižovatka
U14018Z1;Olbramovice, prodejna
U14019Z1;Olbramovice, restaurace
U14022Z1;Šumice, škola
U14014Z1;Loděnice, křižovatka Šumická
U14015Z1;Loděnice, obecní úřad
U14016Z1;Loděnice, škola
U15312Z1;Malešovice, obecní úřad
U15314Z1;Odrovice, bytovky
U15313Z1;Odrovice
U15308Z1;Cvrčovice
U15309Z1;Cvrčovice, učiliště
U15323Z1;Pohořelice, Tyršova
U15317Z1;Pohořelice, náměstí
U1435Z1;Novomoravanská
U1396Z3;Moravanské lány
U1393Z3;Moravanská
U15168Z1;Rajhrad, městský úřad
U15181Z5;Rajhrad, železniční stanice
U15166Z1;Rajhrad, stará pošta
U15182Z1;Rajhrad, GEIS
U15210Z1;Syrovice
U15242Z2;Syrovice, logistický areál
U15212Z1;Syrovice, Sobotovická
U15209Z1;Sobotovice, transformátor
U15208Z3;Sobotovice
U15203Z3;Ledce, obecní úřad
U15204Z3;Ledce, rozcestí
U15255Z2;Medlov, seniorcentrum
U15205Z4;Medlov
U15234Z2;Medlov, Kafilerie
U15321Z2;Pohořelice, Smolín
U15317Z51;Pohořelice, náměstí
U15317Z8;Pohořelice, náměstí
U15321Z1;Pohořelice, Smolín
U15234Z1;Medlov, Kafilerie
U15205Z3;Medlov
U15255Z1;Medlov, seniorcentrum
U15204Z4;Ledce, rozcestí
U15203Z4;Ledce, obecní úřad
U15208Z4;Sobotovice
U15209Z2;Sobotovice, transformátor
U15212Z2;Syrovice, Sobotovická
U15210Z2;Syrovice
U15182Z2;Rajhrad, GEIS
U15166Z2;Rajhrad, stará pošta
U15181Z7;Rajhrad, železniční stanice
U15168Z2;Rajhrad, městský úřad
U1393Z4;Moravanská
U1396Z4;Moravanské lány
U1466Z4;Ořechovská
U1703Z5;Ústřední hřbitov
U18214Z2;Lechovice, obecní úřad
U18215Z2;Lechovice, zámek
U18217Z2;Oleksovice, rozcestí
U15557Z2;Mackovice, rozcestí
U14557Z2;Miroslav, Kašenec, státní silnice
U14552Z2;Miroslav, rozcestí
U14024Z2;Trnové Pole, rozcestí
U14011Z2;Branišovice, státní silnice
U15320Z2;Pohořelice, obchodní akademie
U15317Z2;Pohořelice, náměstí
U15323Z2;Pohořelice, Tyršova
U15309Z2;Cvrčovice, učiliště
U15308Z2;Cvrčovice
U15313Z2;Odrovice
U15314Z2;Odrovice, bytovky
U15312Z2;Malešovice, obecní úřad
U14016Z2;Loděnice, škola
U14015Z2;Loděnice, obecní úřad
U14014Z2;Loděnice, křižovatka Šumická
U14022Z2;Šumice, škola
U14019Z2;Olbramovice, restaurace
U14018Z2;Olbramovice, prodejna
U14012Z2;Kubšice, křižovatka
U14026Z2;Vedrovice, u lípy
U14025Z2;Vedrovice, obecní úřad
U15790Z1;Mikulov, Průmyslová zóna, točna
U15641Z1;Březí
U15642Z1;Dobré Pole
U15562Z1;Novosedly, cihelna
U15561Z1;Novosedly
U15558Z1;Drnholec
U15560Z1;Jevišovka
U15631Z3;Hrušovany nad Jevišovkou, lékárna
U16608Z2;Kyjov, aut. st.
U16612Z2;Kyjov, nemocnice
U16622Z2;Strážovice
U16635Z2;Stavěšice
U16529Z2;Nenkovice, škola
U16528Z2;Nenkovice, obecní úřad
U16530Z2;Nenkovice, u kašny
U14232Z2;Rosice, Říčanská
U14218Z2;Říčany, ZD
U12013Z1;Vavřinec, Veselice
U12109Z1;Ochoz u Brna, rozcestí Kanice
U14217Z52;Říčany
U14244Z2;Ostrovačice, Říčanská
U14222Z4;Veverské Knínice, rozcestí Pohádka Máje
U12012Z1;Vavřinec, Suchdol
U12208Z1;Březina, Táborská
U13251Z1;Hvozdec
U12011Z1;Vavřinec, Nové Dvory
U12207Z1;Březina, u pomníku
U13261Z1;Veverská Bítýška, hájovna Na Hlince
U12394Z2;Blansko, Těchov
U12209Z1;Březina, u sokolovny
U13269Z1;Veverská Bítýška, sídliště
U12374Z2;Blansko, Na Žižlavici
U12206Z1;Březina, Lhotky, rozcestí 1.7
U13265Z6;Veverská Bítýška, náměstí
U12384Z1;Blansko, Podlesí
U12225Z52;Křtiny, obecní úřad
U13224Z2;Veverská Bítýška, přístav
U12390Z1;Blansko, Sadová
U17306Z2;Drnovice, škola
U13219Z2;Chudčice, na hrázi
U12385Z1;Blansko, Poliklinika
U18301Z3;Horní Dunajovice, obecní úřad
U13217Z2;Chudčice
U12339Z2;Blansko, Svitavská
U18302Z3;Horní Dunajovice, Domčice
U13218Z2;Chudčice, Delník
U12342Z5;Blansko, aut. st.
U29301Z10;Moravský Písek zastávka
U18308Z3;Želetice, Jednota
U13314Z2;Sentice
U12341Z1;Blansko, Synthon
U18309Z3;Želetice, škola
U18303Z3;Morašice
U14562Z1;Skalice, dolní zastávka
U14544Z2;Hostěradice, Chlupice
U15566Z1;Břežany, osada Ležák
U15548Z1;Břežany, u statku
U15547Z1;Břežany, u pošty
U15546Z1;Břežany, u hostince
U14544Z1;Hostěradice, Chlupice
U14564Z2;Skalice, sokolovna
U18303Z4;Morašice
U18309Z1;Želetice, škola
U18308Z1;Želetice, Jednota
U18302Z1;Horní Dunajovice, Domčice
U18301Z1;Horní Dunajovice, obecní úřad
U14543Z5;Hostěradice, náměstí
U18218Z1;Oleksovice, u potoka
U18219Z1;Prosiměřice, hostinec
U18223Z2;Stošíkovice na Louce, rozcestí
U18117Z2;Bantice
U18059Z2;Znojmo, Mariánské nám.
U18009Z2;Znojmo, autobusové nádraží
U18221Z2;Prosiměřice, u bufetu
U14543Z4;Hostěradice, náměstí
U14545Z1;Hostěradice, Míšovice
U14533Z1;Kadov, rozcestí
U14532Z2;Kadov
U14537Z2;Petrovice
U14528Z2;Dobelice, Krumlovská
U14495Z2;Rybníky
U14483Z2;Moravský Krumlov, Na Kačence
U14470Z11;Moravský Krumlov, Jatky
U14474Z1;Moravský Krumlov, Okružní
U14471Z1;Moravský Krumlov, Kavalírka
U14499Z5;Moravský Krumlov, autobusové nádraží
U14471Z2;Moravský Krumlov, Kavalírka
U14478Z2;Moravský Krumlov, Václavská
U14477Z2;Moravský Krumlov, stezka
U14491Z2;Moravský Krumlov, Rokytná
U14480Z2;Ivančice, Budkovice, rozcestí
U14496Z2;Ivančice, Němčice
U14454Z2;Ivančice, železniční stanice
U14446Z7;Ivančice, náměstí
U14454Z1;Ivančice, železniční stanice
U14496Z1;Ivančice, Němčice
U14440Z1;Ivančice, Budkovice
U1151Z1;Holásky
U16905Z10;Bzenec, Přívoz, železniční stanice
U29401Z11;Louka u Ostrohu
U14491Z1;Moravský Krumlov, Rokytná
U14477Z1;Moravský Krumlov, stezka
U14478Z1;Moravský Krumlov, Václavská
U14499Z10;Moravský Krumlov, autobusové nádraží
U14479Z5;Moravský Krumlov, železniční stanice
U14499Z8;Moravský Krumlov, autobusové nádraží
U14472Z22;Moravský Krumlov, náměstí
U14485Z2;Moravský Krumlov, u parku
U14473Z1;Moravský Krumlov, poliklinika
U14467Z1;Moravský Krumlov, Břízová
U14470Z1;Moravský Krumlov, Jatky
U14483Z1;Moravský Krumlov, Na Kačence
U14495Z1;Rybníky
U14528Z1;Dobelice, Krumlovská
U14540Z1;Vémyslice, váha
U14539Z1;Vémyslice, u kostela
U14538Z1;Vémyslice, nový hřbitov
U14606Z1;Tulešice, Jarolímův mlýn
U14608Z1;Tulešice, zámek
U14602Z1;Čermákovice
U14711Z1;Horní Kounice
U14713Z1;Medlice, křižovatka
U14715Z1;Přeskače, obec
U14718Z51;Tavíkovice, hostinec
U14718Z2;Tavíkovice, hostinec
U14719Z2;Tavíkovice, škola
U14720Z2;Tavíkovice, Dobronice
U14715Z2;Přeskače, obec
U14713Z2;Medlice, křižovatka
U18306Z1;Višňové, náměstí
U18305Z2;Višňové, Mrazírny
U14565Z1;Suchohrdly u Miroslavi
U15552Z4;Jiřice u Miroslavi
U18314Z1;Křepice
U18310Z1;Běhařovice, obecní úřad
U14720Z1;Tavíkovice, Dobronice
U14725Z1;Tavíkovice, Oseva
U14718Z1;Tavíkovice, hostinec
U14718Z3;Tavíkovice, hostinec
U14711Z2;Horní Kounice
U14602Z2;Čermákovice
U14608Z2;Tulešice, zámek
U14606Z2;Tulešice, Jarolímův mlýn
U14538Z2;Vémyslice, nový hřbitov
U19530Z11;Velká nad Veličkou, železniční stanice
U13316Z2;Sentice, rozcestí
U12340Z1;Blansko, rozvodna, točna
U29502Z11;Javorník nad Veličkou zastávka
U29103Z10;Rohatec
U12380Z3;Blansko, Olešná
U29502Z10;Javorník nad Veličkou zastávka
U1543Z1;Rolencova
U13307Z2;Hradčany
U19530Z10;Velká nad Veličkou, železniční stanice
U13129Z3;Kuřim, TE
U29102Z10;Rohatec zastávka
U1154Z2;Holásecká
U13306Z2;Hradčany, železniční stanice
U29401Z10;Louka u Ostrohu
U12342Z16;Blansko, aut. st.
U29102Z11;Rohatec zastávka
U1131Z3;Hanácká
U13332Z2;Tišnov, sídliště Klucanina
U29402Z10;Lipov
U12386Z1;Blansko, Poříčí
U29103Z11;Rohatec
U1738Z1;Vítězná
U13351Z1;Tišnov, Rybníček
U29403Z10;Blatnice pod Sv. Antonínkem
U12373Z1;Blansko, Bezručova
U16905Z11;Bzenec, Přívoz, železniční stanice
U1513Z1;Pratecká
U1742Z1;Vlčkova
U13327Z2;Tišnov, Nádražní
U1098Z3;Dvorska, smyčka
U29301Z11;Moravský Písek zastávka
U12358Z2;Blansko, Horní Lhota
U19316Z10;Veselí nad Moravou, železniční stanice
U14222Z3;Veverské Knínice, rozcestí Pohádka Máje
U16112Z1;Kobylnice, Na Rybníku
U12441Z2;Ráječko
U29302Z10;Veselí nad Moravou-Zarazice
U30319Z11;Nedakonice
U13334Z6;Tišnov, železniční stanice
U16141Z1;Prace, škola
U12438Z2;Rájec-Jestřebí, pošta
U29303Z10;Vnorovy
U30342Z11;Kostelany nad Moravou
U13331Z1;Tišnov, Riegrova
U16139Z1;Prace, náves
U12437Z2;Rájec-Jestřebí, náměstí
U19205Z10;Strážnice, aut. st.
U24401Z1;Kralice nad Oslavou
U13341Z2;Železné, obec
U16143Z2;Prace, točna
U12434Z2;Rájec-Jestřebí, Komenského
U29201Z10;Petrov
U14435Z10;Rapotice, železniční stanice
U13342Z2;Železné, u Vitaru
U16135Z2;Prace, Mohyla míru
U12430Z2;Doubravice, zahradnictví
U29202Z10;Sudoměřice nad Moravou
U24301Z1;Vysoké Popovice
U13352Z2;Tišnov, Nový hřbitov
U16135Z1;Prace, Mohyla míru
U12509Z2;Doubravice, nám.
U29104Z10;Rohatec kolonie
U14242Z20;Zastávka, železniční stanice
U13331Z2;Tišnov, Riegrova
U16139Z2;Prace, náves
U12510Z2;Doubravice, ZD 0.3
U29403Z11;Blatnice pod Sv. Antonínkem
U24201Z1;Rosice u Brna
U13328Z1;Tišnov, náměstí
U16141Z2;Prace, škola
U12513Z2;Lhota Rapotina
U29501Z11;Vrbovce
U14238Z10;Tetčice, žel. st.
U16143Z1;Prace, točna
U14235Z2;Rosice, Trávníky
U12647Z2;Boskovice, Mánesova
U29501Z10;Vrbovce
U24102Z1;Omice
U14227Z1;Rosice, Husova
U12635Z23;Boskovice, aut.st.
U1788Z6;Zetor - smyčka
U24101Z1;Střelice
U29602Z1;Myjava
U14238Z1;Tetčice, žel. st.
U12650Z1;Boskovice, nemocnice
U16142Z1;Tvarožná, zemědělské družstvo
U14110Z10;Troubsko, U dráhy
U29601Z1;Brestovec
U14237Z1;Tetčice, Neslovická
U12633Z31;Boskovice, 17. listopadu
U16153Z1;Tvarožná
U24103Z2;Ostopovice
U29504Z1;Vrbovce zastávka
U14325Z1;Neslovice
U12633Z4;Boskovice, 17. listopadu
U16140Z1;Tvarožná, sokolovna
U7530Z22;Dolní nádraží
U29504Z2;Vrbovce zastávka
U14453Z1;Ivančice, škola
U12635Z3;Boskovice, aut.st.
U17215Z1;Sivice
U7530Z21;Dolní nádraží
U29601Z2;Brestovec
U14446Z5;Ivančice, náměstí
U12647Z1;Boskovice, Mánesova
U17212Z1;Pozořice, náměstí
U24103Z1;Ostopovice
U29602Z2;Myjava
U14457Z3;Oslavany, aut. st.
U12513Z1;Lhota Rapotina
U17210Z1;Pozořice, Velké Lipky
U24101Z2;Střelice
U16115Z2;Kobylnice, obecní úřad
U14459Z1;Oslavany, Dolina
U12510Z1;Doubravice, ZD 0.3
U17207Z1;Kovalovice, na kopci
U24102Z2;Omice
U16111Z2;Kobylnice
U14455Z1;Nová Ves, host. U Slavíků
U12509Z1;Doubravice, nám.
U17208Z1;Kovalovice, obecní úřad
U14238Z11;Tetčice, žel. st.
U12444Z2;Bořitov, sokolovna
U12443Z2;Bořitov
U16137Z2;Šlapanice, železniční stanice
U14456Z1;Nová Ves, škola
U12430Z1;Doubravice, zahradnictví
U24201Z2;Rosice u Brna
U17206Z1;Kovalovice, Dražka
U14438Z1;Biskoupky
U12431Z1;Rájec-Jestřebí, Jestřebí
U12434Z1;Rájec-Jestřebí, Komenského
U16159Z4;Šlapanice, Kalvodova
U14242Z21;Zastávka, železniční stanice
U17217Z1;Viničné Šumice, obecní úřad
U14439Z1;Biskoupky, rozc.
U12439Z1;Rájec-Jestřebí, železniční stanice
U12437Z1;Rájec-Jestřebí, náměstí
U16163Z2;Šlapanice, Riegrova
U24301Z2;Vysoké Popovice
U17216Z1;Viničné Šumice, Hradská
U14505Z1;Senorady, u kovárny
U12435Z1;Rájec-Jestřebí, lékárna
U12438Z1;Rájec-Jestřebí, pošta
U16129Z2;Šlapanice, Bedřichovice
U14435Z11;Rapotice, železniční stanice
U17218Z1;Viničné Šumice, Psénky
U14504Z1;Senorady
U12436Z1;Rájec-Jestřebí, MKZ
U12441Z1;Ráječko
U16130Z4;Šlapanice, Bedřichovice, rozc.
U24401Z2;Kralice nad Oslavou
U17220Z1;Viničné Šumice, točna
U14501Z1;Lhánice
U12002Z2;Spešov
U12358Z1;Blansko, Horní Lhota
U16116Z2;Podolí
U14110Z11;Troubsko, U dráhy
U17220Z2;Viničné Šumice, točna
U14503Z1;Mohelno, sokolovna
U12354Z2;Blansko, Dolní Lhota
U12373Z2;Blansko, Bezručova
U16116Z1;Podolí
U14454Z10;Ivančice, železniční stanice
U17218Z2;Viničné Šumice, Psénky
U14502Z1;Mohelno
U12371Z2;Blansko, Metra 2, čerpací stanice
U12376Z2;Blansko, náměstí Republiky
U16130Z3;Šlapanice, Bedřichovice, rozc.
U24403Z1;Ivančice město
U17216Z2;Viničné Šumice, Hradská
U17217Z2;Viničné Šumice, obecní úřad
U17206Z2;Kovalovice, Dražka
U17208Z2;Kovalovice, obecní úřad
U17207Z2;Kovalovice, na kopci
U17210Z2;Pozořice, Velké Lipky
U17211Z1;Pozořice, Jezera
U17212Z2;Pozořice, náměstí
U17215Z2;Sivice
U16140Z2;Tvarožná, sokolovna
U16153Z2;Tvarožná
U16142Z2;Tvarožná, zemědělské družstvo
U16105Z2;Jiříkovice, motorest Rohlenka
U16130Z2;Šlapanice, Bedřichovice, rozc.
U1577Z6;Slatina, sídliště
U1068Z2;Černovičky
U1798Z5;Zvonařka
U16163Z1;Šlapanice, Riegrova
U16120Z1;Ponětovice
U16121Z1;Ponětovice, železniční stanice
U16104Z1;Jiříkovice
U16102Z1;Blažovice, pod kostelem
U16101Z1;Blažovice, hostinec
U16101Z2;Blažovice, hostinec
U16102Z2;Blažovice, pod kostelem
U16104Z2;Jiříkovice
U16121Z2;Ponětovice, železniční stanice
U16120Z2;Ponětovice
U1362Z1;Mariánské údolí
U1362Z4;Mariánské údolí
U16150Z1;Žatčany, náves
U16127Z2;Sokolnice, zámek
U16161Z2;Sokolnice, u hřbitova
U16172Z2;Kobylnice, hřbitov
U15241Z11;Židlochovice, železniční stanice
U15228Z1;Židlochovice, ADOSA
U15302Z1;Unkovice, rozc.
U15304Z1;Žabčice, sokolovna
U15306Z1;Žabčice, žel. st.
U15306Z2;Žabčice, žel. st.
U15303Z2;Žabčice
U15302Z2;Unkovice, rozc.
U15228Z2;Židlochovice, ADOSA
U15241Z12;Židlochovice, železniční stanice
U15229Z6;Židlochovice, aut. st.
U15241Z2;Židlochovice, železniční stanice
U15229Z3;Židlochovice, aut. st.
U15219Z1;Hrušovany u Brna, obecní úřad
U15222Z1;Hrušovany u Brna, žel. st.
U15220Z1;Hrušovany u Brna, sídliště
U15221Z1;Hrušovany u Brna, VÚZA
U15211Z2;Syrovice, MŠ
U15243Z1;Syrovice, Chocholáč
U15201Z1;Bratčice
U15202Z1;Bratčice, pískovna
U15207Z1;Němčičky
U14354Z1;Pravlov
U14355Z1;Pravlov, kulturní dům
U14339Z2;Dolní Kounice, Masarykovo nám.
U14341Z1;Dolní Kounice, Skalní
U14351Z1;Nové Bránice
U14353Z1;Nové Bránice, škola
U14352Z1;Nové Bránice, rozc.
U14348Z1;Moravské Bránice, škola
U14350Z2;Moravské Bránice, žel. st.
U14347Z1;Moravské Bránice, U Mašinhózu
U14452Z2;Ivančice, Stříbský mlýn
U12342Z20;Blansko, aut. st.
U12342Z91;Blansko, aut. st.
U14502Z2;Mohelno
U16129Z1;Šlapanice, Bedřichovice
U24402Z1;Ivančice letovisko
U12351Z81;Blansko, ČKD ředitelství
U12437Z3;Rájec-Jestřebí, náměstí
U14503Z2;Mohelno, sokolovna
U14350Z10;Moravské Bránice, žel. st.
U16163Z3;Šlapanice, Riegrova
U12352Z81;Blansko, ČKD strojírna
U12342Z84;Blansko, aut. st.
U14501Z2;Lhánice
U14350Z11;Moravské Bránice, žel. st.
U16118Z2;Podolí, Líšeňská
U12349Z81;Blansko, ČKD nová hala
U12342Z83;Blansko, aut. st.
U14504Z2;Senorady
U24402Z2;Ivančice letovisko
U1497Z2;Podolská
U12353Z81;Blansko, ČKD Orlík
U12342Z14;Blansko, aut. st.
U14505Z2;Senorady, u kovárny
U24403Z2;Ivančice město
U1726Z2;Velatická
U12348Z81;Blansko, DSB slévárna
U12323Z1;Olomučany, dolní konec
U14439Z2;Biskoupky, rozc.
U14454Z11;Ivančice, železniční stanice
U1350Z2;Macháčkova
U12387Z81;Blansko, přehrada
U12326Z1;Olomučany, škola
U14456Z2;Nová Ves, škola
U14490Z10;Moravský Krumlov, Rakšice, žel.st.
U12315Z81;Blansko, Skalní Mlýn
U1421Z4;Náměstí Karla IV.
U14455Z2;Nová Ves, host. U Slavíků
U12315Z82;Blansko, Skalní Mlýn
U12325Z1;Olomučany, restaurace
U1384Z3;Mifkova
U14479Z10;Moravský Krumlov, železniční stanice
U14459Z2;Oslavany, Dolina
U12387Z82;Blansko, přehrada
U12324Z1;Olomučany, horní konec
U1208Z6;Jírova
U24203Z1;Silůvky
U14446Z3;Ivančice, náměstí
U12348Z82;Blansko, DSB slévárna
U12327Z1;Olomučany, točna
U1208Z4;Jírova
U14119Z10;Střelice, dolní železniční stanice
U14453Z2;Ivančice, škola
U12353Z82;Blansko, ČKD Orlík
U13334Z4;Tišnov, železniční stanice
U1421Z3;Náměstí Karla IV.
U11009Z22;Brno-Starý Lískovec
U14325Z2;Neslovice
U12349Z82;Blansko, ČKD nová hala
U13310Z1;Předklášteří, obecní úřad
U1350Z1;Macháčkova
U24203Z2;Silůvky
U14237Z2;Tetčice, Neslovická
U12352Z82;Blansko, ČKD strojírna
U13319Z1;Štěpánovice, rozcestí
U1726Z1;Velatická
U14479Z11;Moravský Krumlov, železniční stanice
U14238Z2;Tetčice, žel. st.
U12351Z82;Blansko, ČKD ředitelství
U13312Z1;Předklášteří, Zetor šroubárna
U1497Z1;Podolská
U14490Z11;Moravský Krumlov, Rakšice, žel.st.
